Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Id,Customer Lname,Customer State,Customer Zipcode,order date (DateOrders),Order City,Order Country,Order Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Product Name,shipping date (DateOrders),Shipping Mode,Product Weight,Weight Unit
TRANSFER,5,4,98.40000153,327.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,11472,Case,PR,725,1/27/2017 5:25,Mejicanos,El Salvador,51874,72,0.180000007,129618,399.980011,1,399.980011,327.980011,Field & Stream Sportsman 16 Gun Fire Safe,02/01/2017 5:25,Standard Class,1,kg
PAYMENT,6,4,42.02999878,371.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,477,Smith,PR,725,1/25/2017 11:43,Bogotá,Colombia,51755,28,0.07,129303,399.980011,1,399.980011,371.980011,Field & Stream Sportsman 16 Gun Fire Safe,1/31/2017 11:43,Standard Class,1,kg
TRANSFER,3,2,112.1900024,339.980011,Shipping canceled,0,Fishing,San Jose,EE. UU.,2917,Smith,CA,95125,1/25/2017 7:10,Mexico City,México,51742,60,0.150000006,129271,399.980011,1,399.980011,339.980011,Field & Stream Sportsman 16 Gun Fire Safe,1/28/2017 7:10,Second Class,1,kg
DEBIT,2,2,98.80000305,379.980011,Shipping on time,0,Fishing,Caguas,Puerto Rico,6355,Bradley,PR,725,1/15/2017 3:20,Denizli,Turquía,51046,20,0.050000001,127576,399.980011,1,399.980011,379.980011,Field & Stream Sportsman 16 Gun Fire Safe,1/17/2017 3:20,Second Class,1,kg
CASH,2,4,33,299.9899902,Advance shipping,0,Fishing,Caguas,Puerto Rico,9077,Smith,PR,725,12/18/2016 16:41,Arbil,Irak,49166,100,0.25,122943,399.980011,1,399.980011,299.9899902,Field & Stream Sportsman 16 Gun Fire Safe,12/20/2016 16:41,Standard Class,1,kg
DEBIT,3,4,-46.5,371.980011,Advance shipping,0,Fishing,Fresno,EE. UU.,974,Smith,CA,93727,12/13/2016 7:24,Kigali,Ruanda,48797,28,0.07,122043,399.980011,1,399.980011,371.980011,Field & Stream Sportsman 16 Gun Fire Safe,12/16/2016 7:24,Standard Class,1,kg
DEBIT,3,4,127.3899994,363.980011,Advance shipping,0,Fishing,Fresno,EE. UU.,974,Smith,CA,93727,12/13/2016 7:24,Kigali,Ruanda,48797,36,0.090000004,122042,399.980011,1,399.980011,363.980011,Field & Stream Sportsman 16 Gun Fire Safe,12/16/2016 7:24,Standard Class,1,kg
TRANSFER,2,4,178.5500031,371.980011,Advance shipping,0,Fishing,South El Monte,EE. UU.,5534,Smith,CA,91733,11/24/2016 5:51,Estambul,Turquía,47491,28,0.07,118725,399.980011,1,399.980011,371.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/26/2016 5:51,Standard Class,1,kg
DEBIT,2,4,43.84000015,387.980011,Advance shipping,0,Fishing,Stamford,EE. UU.,11822,Smith,CT,6902,11/22/2016 11:49,Zanyán,Irán,47371,12,0.029999999,118437,399.980011,1,399.980011,387.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/24/2016 11:49,Standard Class,1,kg
TRANSFER,6,4,81.90000153,363.980011,Late delivery,1,Fishing,Newark,EE. UU.,1447,Smith,DE,19702,11/19/2016 22:09,Bo,Sierra Leona,47195,36,0.090000004,117961,399.980011,1,399.980011,363.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/25/2016 22:09,Standard Class,1,kg
CASH,2,4,37.20000076,371.980011,Advance shipping,0,Fishing,Caguas,Puerto Rico,1780,Sharp,PR,725,11/18/2016 0:57,Khomeynishahr,Irán,47066,28,0.07,117642,399.980011,1,399.980011,371.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/20/2016 0:57,Standard Class,1,kg
CASH,2,4,109.1900024,363.980011,Advance shipping,0,Fishing,Caguas,Puerto Rico,1780,Sharp,PR,725,11/18/2016 0:57,Khomeynishahr,Irán,47066,36,0.090000004,117641,399.980011,1,399.980011,363.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/20/2016 0:57,Standard Class,1,kg
PAYMENT,4,4,38.72000122,351.980011,Shipping on time,0,Fishing,Austin,EE. UU.,2130,Smith,TX,78745,11/14/2016 20:35,Cairo,Egipto,46848,48,0.119999997,117114,399.980011,1,399.980011,351.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/18/2016 20:35,Standard Class,1,kg
DEBIT,2,4,29.39999962,391.980011,Advance shipping,0,Fishing,Los Angeles,EE. UU.,4221,Smith,CA,90003,11/11/2016 4:18,Kigali,Ruanda,46596,8,0.02,116457,399.980011,1,399.980011,391.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/13/2016 4:18,Standard Class,1,kg
DEBIT,2,4,-1047.550049,387.980011,Advance shipping,0,Fishing,Los Angeles,EE. UU.,4221,Smith,CA,90003,11/11/2016 4:18,Kigali,Ruanda,46596,12,0.029999999,116456,399.980011,1,399.980011,387.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/13/2016 4:18,Standard Class,1,kg
DEBIT,1,0,159.5899963,379.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,10788,Prince,PR,725,11/02/2016 16:24,Ibadan,Nigeria,46014,20,0.050000001,115015,399.980011,1,399.980011,379.980011,Field & Stream Sportsman 16 Gun Fire Safe,11/03/2016 4:24,Same Day,1,kg
PAYMENT,6,2,42.70999908,377.980011,Late delivery,1,Fishing,Elmhurst,EE. UU.,2189,,IL,60126,10/11/2016 20:59,Pretoria,SudAfrica,44520,22,0.059999999,111157,399.980011,1,399.980011,377.980011,Field & Stream Sportsman 16 Gun Fire Safe,10/17/2016 20:59,Second Class,1,kg
DEBIT,2,1,-303.980011,379.980011,Late delivery,1,Fishing,Tucson,EE. UU.,4273,Osborne,AZ,85713,9/14/2016 15:56,Bugía,Argelia,42656,20,0.050000001,106472,399.980011,1,399.980011,379.980011,Field & Stream Sportsman 16 Gun Fire Safe,9/16/2016 15:56,First Class,1,kg
DEBIT,5,4,0,247.8200073,Late delivery,1,Consumer Electronics,Caguas,Puerto Rico,14412,Knapp,PR,725,10/31/2017 8:42,Viena,Austria,70859,5.059999943,0.02,174174,252.8800049,1,252.8800049,247.8200073,Industrial consumer electronics,11/05/2017 8:42,Standard Class,1,kg
DEBIT,4,4,13.43999958,95.98999786,Shipping on time,0,Cardio Equipment,Caguas,Puerto Rico,4374,Smith,PR,725,9/30/2016 23:16,Slupsk,Polonia,43773,4,0.039999999,109318,99.98999786,1,99.98999786,95.98999786,Nike Men's Free 5.0+ Running Shoe,10/04/2016 23:16,Standard Class,1,kg
DEBIT,4,4,-93.37999725,127.3899994,Shipping on time,0,Men's Footwear,Caguas,Puerto Rico,4374,Smith,PR,725,9/30/2016 23:16,Slupsk,Polonia,43773,2.599999905,0.02,109316,129.9900055,1,129.9900055,127.3899994,Nike Men's CJ Elite 2 TD Football Cleat,10/04/2016 23:16,Standard Class,1,kg
DEBIT,3,4,11.69999981,97.48999786,Advance shipping,0,Men's Footwear,Caguas,Puerto Rico,1989,Leach,PR,725,4/22/2017 15:59,Córdoba,México,57727,32.5,0.25,144419,129.9900055,1,129.9900055,97.48999786,Nike Men's CJ Elite 2 TD Football Cleat,4/25/2017 15:59,Standard Class,1,kg
DEBIT,2,4,36.95000076,105.5800018,Advance shipping,0,Cleats,Caguas,Puerto Rico,6316,Smith,PR,725,1/17/2016 12:15,Kukatpalli,India,26136,14.39999962,0.119999997,65429,59.99000168,2,119.9800034,105.5800018,Perfect Fitness Perfect Rip Deck,1/19/2016 12:15,Standard Class,1,kg
DEBIT,2,4,27.29999924,84,Advance shipping,0,Women's Apparel,Caguas,Puerto Rico,6316,Smith,PR,725,1/17/2016 12:15,Kukatpalli,India,26136,16,0.159999996,65428,50,2,100,84,Nike Men's Dri-FIT Victory Golf Polo,1/19/2016 12:15,Standard Class,1,kg
DEBIT,4,4,73.94000244,254.9700012,Shipping on time,0,Cardio Equipment,Caguas,Puerto Rico,4374,Smith,PR,725,9/30/2016 23:16,Slupsk,Polonia,43773,45,0.150000006,109317,99.98999786,3,299.9700012,254.9700012,Nike Men's Free 5.0+ Running Shoe,10/04/2016 23:16,Standard Class,1,kg
DEBIT,3,4,49.3199997,170.0700073,Advance shipping,0,Cleats,Caguas,Puerto Rico,1989,Leach,PR,725,4/22/2017 15:59,Córdoba,México,57727,9.899999619,0.059999999,144418,59.99000168,3,179.9700012,170.0700073,Perfect Fitness Perfect Rip Deck,4/25/2017 15:59,Standard Class,1,kg
DEBIT,3,4,15.35999966,153.5599976,Advance shipping,0,Shop By Sport,Caguas,Puerto Rico,1989,Leach,PR,725,4/22/2017 15:59,Córdoba,México,57727,6.400000095,0.039999999,144421,39.99000168,4,159.9600067,153.5599976,Under Armour Girls' Toddler Spine Surge Runni,4/25/2017 15:59,Standard Class,1,kg
DEBIT,2,4,-450.9700012,290.9500122,Advance shipping,0,Cleats,Caguas,Puerto Rico,6316,Smith,PR,725,1/17/2016 12:15,Kukatpalli,India,26136,9,0.029999999,65427,59.99000168,5,299.9500122,290.9500122,Perfect Fitness Perfect Rip Deck,1/19/2016 12:15,Standard Class,1,kg
DEBIT,4,4,-9.630000114,331.980011,Shipping on time,0,Fishing,Clarksville,EE. UU.,8090,Martinez,TN,37042,08/07/2016 7:14,Saint Louis,Estados Unidos,40028,68,0.170000002,99881,399.980011,1,399.980011,331.980011,Field & Stream Sportsman 16 Gun Fire Safe,08/11/2016 7:14,Standard Class,1,kg
TRANSFER,3,2,-127.9899979,319.980011,Late delivery,1,Fishing,Memphis,EE. UU.,1322,Williamson,TN,38128,6/18/2016 1:42,Houston,Estados Unidos,36587,80,0.200000003,91322,399.980011,1,399.980011,319.980011,Field & Stream Sportsman 16 Gun Fire Safe,6/21/2016 1:42,Second Class,1,kg
DEBIT,2,1,39.77000046,351.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,10638,Young,PR,725,4/17/2016 9:51,Toledo,Estados Unidos,32363,48,0.119999997,80940,399.980011,1,399.980011,351.980011,Field & Stream Sportsman 16 Gun Fire Safe,4/19/2016 9:51,First Class,1,kg
DEBIT,3,4,129.9900055,399.980011,Advance shipping,0,Fishing,Chandler,EE. UU.,7559,Bishop,AZ,85224,04/09/2016 22:49,Wilmington,Estados Unidos,31852,0,0,79598,399.980011,1,399.980011,399.980011,Field & Stream Sportsman 16 Gun Fire Safe,04/12/2016 22:49,Standard Class,1,kg
CASH,3,2,107.5100021,383.980011,Late delivery,1,Fishing,Plainfield,EE. UU.,9268,Roberson,IL,60544,04/01/2016 2:51,Wellington,Nueva Zelanda,31247,16,0.039999999,78101,399.980011,1,399.980011,383.980011,Field & Stream Sportsman 16 Gun Fire Safe,04/04/2016 2:51,Second Class,1,kg
TRANSFER,2,1,178.5899963,379.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,5594,Davidson,PR,725,03/09/2016 9:22,Edogawa-ku,Japón,29690,20,0.050000001,74281,399.980011,1,399.980011,379.980011,Field & Stream Sportsman 16 Gun Fire Safe,03/11/2016 9:22,First Class,1,kg
PAYMENT,5,4,31.18000031,283.480011,Late delivery,1,Camping & Hiking,Caguas,Puerto Rico,7190,Mckinney,PR,725,10/28/2015 16:23,Yakarta,Indonesia,20599,16.5,0.059999999,51467,299.980011,1,299.980011,283.480011,Diamondback Women's Serene Classic Comfort Bi,11/02/2015 16:23,Standard Class,1,kg
PAYMENT,4,4,0.589999974,49.18999863,Shipping on time,0,Cleats,Caguas,Puerto Rico,11297,Ho,PR,725,7/23/2016 2:52,Suffolk,Estados Unidos,38988,10.80000019,0.180000007,97330,59.99000168,1,59.99000168,49.18999863,Perfect Fitness Perfect Rip Deck,7/27/2016 2:52,Standard Class,1,kg
PAYMENT,5,4,31.62000084,93,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,9087,Smith,PR,725,09/09/2016 2:06,Hurghada,Egipto,42274,7,0.07,105542,50,2,100,93,Nike Men's Dri-FIT Victory Golf Polo,9/14/2016 2:06,Standard Class,1,kg
PAYMENT,2,4,2.339999914,179.9799957,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,12409,Mccann,PR,725,1/25/2017 22:35,Cienfuegos,Cuba,51786,20,0.100000001,129388,99.98999786,2,199.9799957,179.9799957,Nike Men's Free 5.0+ Running Shoe,1/27/2017 22:35,Standard Class,1,kg
PAYMENT,2,4,31.23999977,111.5800018,Advance shipping,0,Cleats,Caguas,Puerto Rico,11591,Alexander,PR,725,06/05/2017 12:25,Portmore,Jamaica,60731,8.399999619,0.07,151988,59.99000168,2,119.9800034,111.5800018,Perfect Fitness Perfect Rip Deck,06/07/2017 12:25,Standard Class,1,kg
PAYMENT,2,4,28.21999931,78.37999725,Advance shipping,0,Shop By Sport,Caguas,Puerto Rico,7158,Todd,PR,725,12/24/2015 6:40,Semarang,Indonesia,24476,1.600000024,0.02,61254,39.99000168,2,79.98000336,78.37999725,Under Armour Girls' Toddler Spine Surge Runni,12/26/2015 6:40,Standard Class,1,kg
PAYMENT,4,4,42.33000183,117.5800018,Shipping on time,0,Cleats,Caguas,Puerto Rico,11297,Ho,PR,725,7/23/2016 2:52,Suffolk,Estados Unidos,38988,2.400000095,0.02,97332,59.99000168,2,119.9800034,117.5800018,Perfect Fitness Perfect Rip Deck,7/27/2016 2:52,Standard Class,1,kg
PAYMENT,4,4,48.88000107,116.3799973,Shipping on time,0,Cleats,Caguas,Puerto Rico,11297,Ho,PR,725,7/23/2016 2:52,Suffolk,Estados Unidos,38988,3.599999905,0.029999999,97331,59.99000168,2,119.9800034,116.3799973,Perfect Fitness Perfect Rip Deck,7/27/2016 2:52,Standard Class,1,kg
PAYMENT,3,4,7.199999809,95.98000336,Advance shipping,0,Cleats,Caguas,Puerto Rico,1619,Smith,PR,725,12/13/2016 12:40,Regina,Canada,48812,24,0.200000003,122074,59.99000168,2,119.9800034,95.98000336,Perfect Fitness Perfect Rip Deck,12/16/2016 12:40,Standard Class,1,kg
PAYMENT,6,4,-87.94000244,119.9700012,Late delivery,1,Shop By Sport,Caguas,Puerto Rico,4597,Smith,PR,725,07/05/2015 12:31,London,Reino Unido,12710,0,0,31808,39.99000168,3,119.9700012,119.9700012,Under Armour Girls' Toddler Spine Surge Runni,07/11/2015 12:31,Standard Class,1,kg
PAYMENT,2,4,70.41999817,224.9799957,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,12409,Mccann,PR,725,1/25/2017 22:35,Cienfuegos,Cuba,51786,74.98999786,0.25,129386,99.98999786,3,299.9700012,224.9799957,Nike Men's Free 5.0+ Running Shoe,1/27/2017 22:35,Standard Class,1,kg
PAYMENT,3,4,-60.70000076,284.9700012,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,1619,Smith,PR,725,12/13/2016 12:40,Regina,Canada,48812,15,0.050000001,122073,99.98999786,3,299.9700012,284.9700012,Nike Men's Free 5.0+ Running Shoe,12/16/2016 12:40,Standard Class,1,kg
PAYMENT,2,4,95.19000244,339.9700012,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,2277,Arnold,PR,725,5/18/2015 3:29,Santiago de Cuba,Cuba,9396,59.99000168,0.150000006,23449,99.98999786,4,399.9599915,339.9700012,Nike Men's Free 5.0+ Running Shoe,5/20/2015 3:29,Standard Class,1,kg
PAYMENT,2,4,-60.47000122,201.5700073,Advance shipping,0,Cleats,Caguas,Puerto Rico,2277,Arnold,PR,725,5/18/2015 3:29,Santiago de Cuba,Cuba,9396,38.38999939,0.159999996,23446,59.99000168,4,239.9600067,201.5700073,Perfect Fitness Perfect Rip Deck,5/20/2015 3:29,Standard Class,1,kg
PAYMENT,6,4,73.69000244,199.1699982,Late delivery,1,Cleats,Caguas,Puerto Rico,9749,Mcguire,PR,725,3/30/2016 18:38,Cessnock,Australia,31155,40.79000092,0.170000002,77864,59.99000168,4,239.9600067,199.1699982,Perfect Fitness Perfect Rip Deck,04/05/2016 18:38,Standard Class,1,kg
PAYMENT,6,4,64.93000031,196.7700043,Late delivery,1,Cleats,Caguas,Puerto Rico,9749,Mcguire,PR,725,3/30/2016 18:38,Cessnock,Australia,31155,43.18999863,0.180000007,77863,59.99000168,4,239.9600067,196.7700043,Perfect Fitness Perfect Rip Deck,04/05/2016 18:38,Standard Class,1,kg
PAYMENT,5,4,104.4000015,217.5,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,9087,Smith,PR,725,09/09/2016 2:06,Hurghada,Egipto,42274,32.5,0.129999995,105541,50,5,250,217.5,Nike Men's Dri-FIT Victory Golf Polo,9/14/2016 2:06,Standard Class,1,kg
TRANSFER,2,1,50.36000061,122.8399963,Late delivery,1,Men's Footwear,Caguas,Puerto Rico,5624,Mata,PR,725,8/27/2016 1:57,Riyadh,Arabia Saudí,41383,7.150000095,0.059999999,103293,129.9900055,1,129.9900055,122.8399963,Nike Men's CJ Elite 2 TD Football Cleat,8/29/2016 1:57,First Class,1,kg
TRANSFER,2,1,15.84000015,179.9799957,Late delivery,1,Cardio Equipment,Caguas,Puerto Rico,2365,Smith,PR,725,02/10/2016 18:52,Kupang,Indonesia,27799,20,0.100000001,69589,99.98999786,2,199.9799957,179.9799957,Nike Men's Free 5.0+ Running Shoe,02/12/2016 18:52,First Class,1,kg
TRANSFER,2,1,32.65000153,113.3799973,Late delivery,1,Cleats,Caguas,Puerto Rico,2365,Smith,PR,725,02/10/2016 18:52,Kupang,Indonesia,27799,6.599999905,0.059999999,69590,59.99000168,2,119.9800034,113.3799973,Perfect Fitness Perfect Rip Deck,02/12/2016 18:52,First Class,1,kg
TRANSFER,2,1,25.34000015,287.9700012,Late delivery,1,Cardio Equipment,Caguas,Puerto Rico,2365,Smith,PR,725,02/10/2016 18:52,Kupang,Indonesia,27799,12,0.039999999,69588,99.98999786,3,299.9700012,287.9700012,Nike Men's Free 5.0+ Running Shoe,02/12/2016 18:52,First Class,1,kg
TRANSFER,2,1,74.23999786,224.9799957,Late delivery,1,Cardio Equipment,Caguas,Puerto Rico,5624,Mata,PR,725,8/27/2016 1:57,Riyadh,Arabia Saudí,41383,74.98999786,0.25,103291,99.98999786,3,299.9700012,224.9799957,Nike Men's Free 5.0+ Running Shoe,8/29/2016 1:57,First Class,1,kg
TRANSFER,2,1,49.47000122,145.5,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,5624,Mata,PR,725,8/27/2016 1:57,Riyadh,Arabia Saudí,41383,4.5,0.029999999,103290,50,3,150,145.5,Nike Men's Dri-FIT Victory Golf Polo,8/29/2016 1:57,First Class,1,kg
TRANSFER,2,1,-96.80000305,176,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,2365,Smith,PR,725,02/10/2016 18:52,Kupang,Indonesia,27799,24,0.119999997,69592,50,4,200,176,Nike Men's Dri-FIT Victory Golf Polo,02/12/2016 18:52,First Class,1,kg
TRANSFER,2,1,77.98999786,239.9600067,Late delivery,1,Cleats,Caguas,Puerto Rico,5624,Mata,PR,725,8/27/2016 1:57,Riyadh,Arabia Saudí,41383,59.99000168,0.200000003,103289,59.99000168,5,299.9500122,239.9600067,Perfect Fitness Perfect Rip Deck,8/29/2016 1:57,First Class,1,kg
TRANSFER,2,1,-44.18000031,237.5,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,2365,Smith,PR,725,02/10/2016 18:52,Kupang,Indonesia,27799,12.5,0.050000001,69591,50,5,250,237.5,Nike Men's Dri-FIT Victory Golf Polo,02/12/2016 18:52,First Class,1,kg
TRANSFER,2,2,7.329999924,118.2900009,Shipping on time,0,Men's Footwear,Caguas,Puerto Rico,9404,Harrington,PR,725,3/17/2016 10:25,Yakarta,Indonesia,30241,11.69999981,0.090000004,75562,129.9900055,1,129.9900055,118.2900009,Nike Men's CJ Elite 2 TD Football Cleat,3/19/2016 10:25,Second Class,1,kg
TRANSFER,2,2,93.88999939,299.980011,Shipping on time,0,Camping & Hiking,Caguas,Puerto Rico,9404,Harrington,PR,725,3/17/2016 10:25,Yakarta,Indonesia,30241,0,0,75563,299.980011,1,299.980011,299.980011,Diamondback Women's Serene Classic Comfort Bi,3/19/2016 10:25,Second Class,1,kg
TRANSFER,2,2,25.20000076,89.98999786,Shipping on time,0,Cleats,Caguas,Puerto Rico,12415,Smith,PR,725,9/30/2015 7:40,Saint-Quentin,Francia,18656,30,0.25,46630,59.99000168,2,119.9800034,89.98999786,Perfect Fitness Perfect Rip Deck,10/02/2015 7:40,Second Class,1,kg
TRANSFER,2,2,-2.470000029,85,Shipping on time,0,Women's Apparel,Caguas,Puerto Rico,12415,Smith,PR,725,9/30/2015 7:40,Saint-Quentin,Francia,18656,15,0.150000006,46631,50,2,100,85,Nike Men's Dri-FIT Victory Golf Polo,10/02/2015 7:40,Second Class,1,kg
TRANSFER,2,2,-22.79999924,200,Shipping on time,0,Women's Apparel,Caguas,Puerto Rico,9404,Harrington,PR,725,3/17/2016 10:25,Yakarta,Indonesia,30241,50,0.200000003,75561,50,5,250,200,Nike Men's Dri-FIT Victory Golf Polo,3/19/2016 10:25,Second Class,1,kg
TRANSFER,2,4,18.20000076,103.9899979,Shipping canceled,0,Men's Footwear,Caguas,Puerto Rico,11361,Kennedy,PR,725,9/25/2017 20:19,Euskirchen,Alemania,68426,26,0.200000003,171078,129.9900055,1,129.9900055,103.9899979,Nike Men's CJ Elite 2 TD Football Cleat,9/27/2017 20:19,Standard Class,1,kg
TRANSFER,2,4,95.83000183,263.980011,Shipping canceled,0,Camping & Hiking,Caguas,Puerto Rico,11361,Kennedy,PR,725,9/25/2017 20:19,Euskirchen,Alemania,68426,36,0.119999997,171079,299.980011,1,299.980011,263.980011,Diamondback Women's Serene Classic Comfort Bi,9/27/2017 20:19,Standard Class,1,kg
TRANSFER,2,4,103.8300018,346.1099854,Advance shipping,0,Crafts,Caguas,Puerto Rico,14754,Knox,PR,725,11/05/2017 8:31,Berlín,Alemania,71201,115.3700027,0.25,174516,461.480011,1,461.480011,346.1099854,Porcelain crafts,11/07/2017 8:31,Standard Class,1,kg
TRANSFER,3,4,20.98999977,110.4899979,Advance shipping,0,Men's Footwear,Caguas,Puerto Rico,865,Smith,PR,725,06/01/2017 19:26,São Gonçalo,Brasil,60477,19.5,0.150000006,151350,129.9900055,1,129.9900055,110.4899979,Nike Men's CJ Elite 2 TD Football Cleat,06/04/2017 19:26,Standard Class,1,kg
TRANSFER,5,4,-55.27000046,293.980011,Late delivery,1,Camping & Hiking,Caguas,Puerto Rico,1473,Young,PR,725,01/06/2015 19:26,Córdoba,México,399,6,0.02,991,299.980011,1,299.980011,293.980011,Diamondback Women's Serene Classic Comfort Bi,01/11/2015 19:26,Standard Class,1,kg
TRANSFER,5,4,-92.13999939,339.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,1473,Young,PR,725,01/06/2015 19:26,Córdoba,México,399,60,0.150000006,990,399.980011,1,399.980011,339.980011,Field & Stream Sportsman 16 Gun Fire Safe,01/11/2015 19:26,Standard Class,1,kg
TRANSFER,3,4,4.179999828,36.97000122,Shipping canceled,0,Video Games,Caguas,Puerto Rico,20290,Lamb,PR,725,1/25/2018 4:02,Ballarat,Australia,76737,2.779999971,0.07,180052,39.75,1,39.75,36.97000122,Fighting video games,1/28/2018 4:02,Standard Class,1,kg
TRANSFER,2,4,21.37000084,284.980011,Advance shipping,0,Camping & Hiking,Caguas,Puerto Rico,7200,Smith,PR,725,12/19/2015 21:34,Guwahati,India,24176,15,0.050000001,60484,299.980011,1,299.980011,284.980011,Diamondback Women's Serene Classic Comfort Bi,12/21/2015 21:34,Standard Class,1,kg
TRANSFER,3,4,100.7900009,251.9799957,Advance shipping,0,Camping & Hiking,Caguas,Puerto Rico,1117,Maddox,PR,725,12/23/2015 17:01,Bacolod City,Filipinas,24437,48,0.159999996,61143,299.980011,1,299.980011,251.9799957,Diamondback Women's Serene Classic Comfort Bi,12/26/2015 17:01,Standard Class,1,kg
TRANSFER,5,4,91.77999878,252.8300018,Late delivery,1,Music,Caguas,Puerto Rico,16167,Barker,PR,725,11/25/2017 23:34,Armidale,Australia,72614,7.820000172,0.029999999,175929,260.6499939,1,260.6499939,252.8300018,Rock music,11/30/2017 23:34,Standard Class,1,kg
TRANSFER,4,4,32.66999817,104.3799973,Shipping on time,0,Cleats,Caguas,Puerto Rico,11420,Smith,PR,725,05/08/2015 7:42,Sahuayo de José María Morelos,México,8723,15.60000038,0.129999995,21760,59.99000168,2,119.9800034,104.3799973,Perfect Fitness Perfect Rip Deck,05/12/2015 7:42,Standard Class,1,kg
TRANSFER,3,4,86.16999817,226.7700043,Advance shipping,0,Boxing & MMA,Caguas,Puerto Rico,865,Smith,PR,725,06/01/2017 19:26,São Gonçalo,Brasil,60477,43.20000076,0.159999996,151349,89.98999786,3,269.9700012,226.7700043,Brooks Women's Ghost 6 Running Shoe,06/04/2017 19:26,Standard Class,1,kg
TRANSFER,2,4,41.83000183,149.3800049,Advance shipping,0,Cleats,Caguas,Puerto Rico,9421,Lynch,PR,725,02/11/2016 4:20,Bangkok,Tailandia,27826,30.59000015,0.170000002,69659,59.99000168,3,179.9700012,149.3800049,Perfect Fitness Perfect Rip Deck,2/13/2016 4:20,Standard Class,1,kg
TRANSFER,2,4,36,359.9599915,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,4146,Brock,PR,725,08/03/2017 18:49,Courbevoie,Francia,64791,40,0.100000001,161947,99.98999786,4,399.9599915,359.9599915,Nike Men's Free 5.0+ Running Shoe,08/05/2017 18:49,Standard Class,1,kg
